id,title,sector,sector_confidence,sector_flag,country,country_confidence,country_flag,year,year_method,year_confidence,year_flag,report_type,type_note,type_confidence,type_flag,sroi_ratio,ratio_confidence,ratio_flag,quality_pct,n_quality_flags,all_flags
28,Reports Database:Future Jobs Fund Programme SROI Evaluation,employment,LOW,TIED between employment and youth — ambiguous,UK,MEDIUM,NARROW margin (1),2009,modal_3000chars,LOW,LOW CONFIDENCE — may be reference year,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,2.9,UNVERIFIED,Ratio 2.9 NOT FOUND in PDF text — may be from metadata only,37.5,1,SECTOR: TIED between employment and youth — ambiguous | COUNTRY: NARROW margin (1) | YEAR: LOW CONFIDENCE — may be reference year | TYPE: ASSUMED EVALUATIVE — no keyword found | RATIO: Ratio 2.9 NOT FOUND in PDF text — may be from metadata only | QUALITY: p8_be_responsive: WEAK — only 1 keyword; may be coincidental
166,Reports Database:SecondBite Food Distribution Activities: Social Return on Inves,employment,LOW,TIED between employment and education — ambiguous,Australia,MEDIUM,,2013,explicit_pattern,HIGH,,Evaluative,keyword_match,MEDIUM,,2.75,VERIFIED,,25.0,3,SECTOR: TIED between employment and education — ambiguous | QUALITY: p1_involve_stakeholders: WEAK — only 1 keyword; may be coincidental | QUALITY: p3_value_what_matters: WEAK — only 1 keyword; may be coincidental | QUALITY: p6_be_transparent: Verify: generic terms may produce false positives
172,Reports Database:Furnish SROI Report,social_inclusion,MEDIUM,NARROW margin over housing (score diff=1),UK,HIGH,,2013,modal_3000chars,LOW,LOW CONFIDENCE — may be reference year,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,2.7,UNVERIFIED,Ratio 2.7 NOT FOUND in PDF text — may be from metadata only,43.8,2,SECTOR: NARROW margin over housing (score diff=1) | YEAR: LOW CONFIDENCE — may be reference year | TYPE: ASSUMED EVALUATIVE — no keyword found | RATIO: Ratio 2.7 NOT FOUND in PDF text — may be from metadata only | QUALITY: p6_be_transparent: WEAK — only 1 keyword; may be coincidental | QUALITY: p7_verify_result: WEAK — only 1 keyword; may be coincidental
99,Reports Database:Social Impact Analysis for Sewa Day on 7 October 2012,housing,MEDIUM,NARROW margin over None (score diff=1),UK,MEDIUM,,2012,explicit_pattern,HIGH,,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,2.6,UNVERIFIED,Ratio 2.6 NOT FOUND in PDF text — may be from metadata only,31.2,3,SECTOR: NARROW margin over None (score diff=1) | TYPE: ASSUMED EVALUATIVE — no keyword found | RATIO: Ratio 2.6 NOT FOUND in PDF text — may be from metadata only | QUALITY: p1_involve_stakeholders: WEAK — only 1 keyword; may be coincidental | QUALITY: p4_only_material: WEAK — only 1 keyword; may be coincidental | QUALITY: p6_be_transparent: WEAK — only 1 keyword; may be coincidental
39,Reports Database:Hidden Value: Demonstrating the extraordinary impact of women’s,employment,LOW,TIED between employment and justice — ambiguous,UK,MEDIUM,,2011,modal_3000chars,LOW,LOW CONFIDENCE — may be reference year,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,2.2,VERIFIED,,50.0,4,SECTOR: TIED between employment and justice — ambiguous | YEAR: LOW CONFIDENCE — may be reference year | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p3_value_what_matters: WEAK — only 1 keyword; may be coincidental | QUALITY: p4_only_material: WEAK — only 1 keyword; may be coincidental | QUALITY: p6_be_transparent: Verify: generic terms may produce false positives | QUALITY: p7_verify_result: WEAK — only 1 keyword; may be coincidental
165,Reports Database:Befriending at the Quays: A Social Return on Investment Analysi,health,MEDIUM,,UK,MEDIUM,,2013,explicit_pattern,HIGH,,Forecast,conflict_resolved,LOW,"CONFLICTING TYPE SIGNALS: ['Forecast', 'Scoping']",2.2,VERIFIED,,56.2,1,"TYPE: CONFLICTING TYPE SIGNALS: ['Forecast', 'Scoping'] | QUALITY: p6_be_transparent: Verify: generic terms may produce false positives"
251,Reports Database:The Social Return On Investment for Cleanstart,housing,LOW,TIED between housing and justice — ambiguous,Unknown,NONE,UNKNOWN COUNTRY — manual review needed,2014,modal_800chars,LOW,CHECK: only 1 occurrence,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,2.02,VERIFIED,,62.5,3,SECTOR: TIED between housing and justice — ambiguous | COUNTRY: UNKNOWN COUNTRY — manual review needed | YEAR: CHECK: only 1 occurrence | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p3_value_what_matters: WEAK — only 1 keyword; may be coincidental | QUALITY: p6_be_transparent: Verify: generic terms may produce false positives | QUALITY: p8_be_responsive: WEAK — only 1 keyword; may be coincidental
110,Reports Database:Partnership Brokers Program – Baseline Social Return on Investm,education,MEDIUM,NARROW margin over employment (score diff=1),Australia,HIGH,,2013,explicit_pattern,HIGH,,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,2.0,VERIFIED,,43.8,2,SECTOR: NARROW margin over employment (score diff=1) | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p3_value_what_matters: WEAK — only 1 keyword; may be coincidental | QUALITY: p4_only_material: WEAK — only 1 keyword; may be coincidental
169,Reports Database:Striking the right balance: a social return on investment study,housing,MEDIUM,NARROW margin over disability (score diff=1),UK,HIGH,,2010,modal_3000chars,LOW,LOW CONFIDENCE — may be reference year,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,2.0,VERIFIED,,37.5,3,SECTOR: NARROW margin over disability (score diff=1) | YEAR: LOW CONFIDENCE — may be reference year | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p1_involve_stakeholders: WEAK — only 1 keyword; may be coincidental | QUALITY: p3_value_what_matters: WEAK — only 1 keyword; may be coincidental | QUALITY: p6_be_transparent: WEAK — only 1 keyword; may be coincidental
268,Reports Database:The economic and social impact of British Gas Energy Trust,housing,LOW,TIED between housing and employment — ambiguous,UK,MEDIUM,,2015,explicit_pattern,HIGH,,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,1.9,UNVERIFIED,Ratio 1.9 NOT FOUND in PDF text — may be from metadata only,50.0,1,SECTOR: TIED between housing and employment — ambiguous | TYPE: ASSUMED EVALUATIVE — no keyword found | RATIO: Ratio 1.9 NOT FOUND in PDF text — may be from metadata only | QUALITY: p3_value_what_matters: WEAK — only 1 keyword; may be coincidental
98,Reports Database:Evaluation of SROI created through Gentoo Living Older Person S,other,LOW,UNCLASSIFIED — manual review needed,UK,MEDIUM,NARROW margin (1),2012,explicit_pattern,HIGH,,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,1.6,VERIFIED,,87.5,2,SECTOR: UNCLASSIFIED — manual review needed | COUNTRY: NARROW margin (1) | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p3_value_what_matters: WEAK — only 1 keyword; may be coincidental | QUALITY: p4_only_material: WEAK — only 1 keyword; may be coincidental
95,Reports Database:Nottingham City Homes; Decent Homes Impact Study,health,LOW,TIED between health and housing — ambiguous,UK,MEDIUM,NARROW margin (1),2013,explicit_pattern,HIGH,,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,1.58,UNVERIFIED,Ratio 1.58 NOT FOUND in PDF text — may be from metadata only,56.2,1,SECTOR: TIED between health and housing — ambiguous | COUNTRY: NARROW margin (1) | TYPE: ASSUMED EVALUATIVE — no keyword found | RATIO: Ratio 1.58 NOT FOUND in PDF text — may be from metadata only | QUALITY: p4_only_material: WEAK — only 1 keyword; may be coincidental
44,Reports Database:SROI Evaluation of Supported Apprenticeship Programme,employment,MEDIUM,NARROW margin over housing (score diff=1),UK,MEDIUM,NARROW margin (1),2009,explicit_pattern,HIGH,,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,1.5,VERIFIED,,87.5,2,SECTOR: NARROW margin over housing (score diff=1) | COUNTRY: NARROW margin (1) | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p3_value_what_matters: WEAK — only 1 keyword; may be coincidental | QUALITY: p4_only_material: WEAK — only 1 keyword; may be coincidental
67,Reports Database:Auchinleck Community Development Initiative SROI Forecast,community,MEDIUM,NARROW margin over employment (score diff=1),UK,MEDIUM,NARROW margin (1),2011,explicit_pattern,HIGH,,Forecast,keyword_match,MEDIUM,,1.5,VERIFIED,,87.5,2,SECTOR: NARROW margin over employment (score diff=1) | COUNTRY: NARROW margin (1) | QUALITY: p3_value_what_matters: WEAK — only 1 keyword; may be coincidental | QUALITY: p5_do_not_overclaim: WEAK — only 1 keyword; may be coincidental
93,Reports Database:New Barracks Estate Retrofit – Post Retrofit Evaluative SROI,health,MEDIUM,NARROW margin over environment (score diff=1),Unknown,NONE,UNKNOWN COUNTRY — manual review needed,2012,explicit_pattern,HIGH,,Evaluative,keyword_match,MEDIUM,,1.5,VERIFIED,,68.8,2,SECTOR: NARROW margin over environment (score diff=1) | COUNTRY: UNKNOWN COUNTRY — manual review needed | QUALITY: p1_involve_stakeholders: WEAK — only 1 keyword; may be coincidental | QUALITY: p4_only_material: WEAK — only 1 keyword; may be coincidental
5,Reports Database:Investing for Social Value,health,LOW,TIED between health and housing — ambiguous,UK,HIGH,,,scraped_date_fallback,NONE,UNKNOWN YEAR — scraped date not used; set to null,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,1.3,VERIFIED,,43.8,2,SECTOR: TIED between health and housing — ambiguous | YEAR: UNKNOWN YEAR — scraped date not used; set to null | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p3_value_what_matters: WEAK — only 1 keyword; may be coincidental | QUALITY: p7_verify_result: WEAK — only 1 keyword; may be coincidental
143,Reports Database:The Value of Business Involvement in Youth Development,education,LOW,TIED between education and youth — ambiguous,Australia,LOW,TIED Australia/USA,2013,explicit_pattern,HIGH,,Evaluative,keyword_match,MEDIUM,,0.83,VERIFIED,,56.2,1,SECTOR: TIED between education and youth — ambiguous | COUNTRY: TIED Australia/USA | QUALITY: p6_be_transparent: Verify: generic terms may produce false positives
3,Reports Database:Lawnmowers Independent Theatre Company SROI,disability,MEDIUM,,Unknown,NONE,UNKNOWN COUNTRY — manual review needed,2006,modal_800chars,LOW,CHECK: only 1 occurrence,Evaluative,keyword_match,MEDIUM,,,N/A,,62.5,2,COUNTRY: UNKNOWN COUNTRY — manual review needed | YEAR: CHECK: only 1 occurrence | QUALITY: p4_only_material: WEAK — only 1 keyword; may be coincidental | QUALITY: p8_be_responsive: WEAK — only 1 keyword; may be coincidental
6,Reports Database:Dame Kelly Holmes Trust Impact Report 2013/14,youth,LOW,TIED between youth and sports — ambiguous,UK,MEDIUM,NARROW margin (1),2013,modal_800chars,LOW,CHECK: only 1 occurrence,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,43.8,5,SECTOR: TIED between youth and sports — ambiguous | COUNTRY: NARROW margin (1) | YEAR: CHECK: only 1 occurrence | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p1_involve_stakeholders: WEAK — only 1 keyword; may be coincidental | QUALITY: p3_value_what_matters: WEAK — only 1 keyword; may be coincidental | QUALITY: p4_only_material: WEAK — only 1 keyword; may be coincidental | QUALITY: p6_be_transparent: WEAK — only 1 keyword; may be coincidental | QUALITY: p7_verify_result: WEAK — only 1 keyword; may be coincidental
13,Reports Database:Institute of Advanced Motorists Social Impact Evaluation using ,education,MEDIUM,,UK,MEDIUM,,2011,explicit_pattern,HIGH,,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,37.5,3,TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p1_involve_stakeholders: WEAK — only 1 keyword; may be coincidental | QUALITY: p6_be_transparent: WEAK — only 1 keyword; may be coincidental | QUALITY: p7_verify_result: WEAK — only 1 keyword; may be coincidental
14,Reports Database:Greenspace Scotland – SROI of the Greenlink,environment,MEDIUM,,UK,HIGH,,2009,explicit_pattern,HIGH,,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,62.5,3,TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p1_involve_stakeholders: WEAK — only 1 keyword; may be coincidental | QUALITY: p3_value_what_matters: WEAK — only 1 keyword; may be coincidental | QUALITY: p7_verify_result: WEAK — only 1 keyword; may be coincidental
15,Reports Database:Berkshire Association of Clubs for Young People SROI Evaluation,youth,MEDIUM,NARROW margin over None (score diff=1),Unknown,NONE,UNKNOWN COUNTRY — manual review needed,2010,explicit_pattern,HIGH,,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,87.5,2,SECTOR: NARROW margin over None (score diff=1) | COUNTRY: UNKNOWN COUNTRY — manual review needed | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p3_value_what_matters: WEAK — only 1 keyword; may be coincidental | QUALITY: p7_verify_result: WEAK — only 1 keyword; may be coincidental
16,Reports Database:Pachamama Coffee Co-op,education,LOW,TIED between education and agriculture_food — ambiguous,USA,MEDIUM,NARROW margin (1),2003,modal_3000chars,LOW,LOW CONFIDENCE — may be reference year,Forecast,keyword_match,MEDIUM,,,N/A,,18.8,2,SECTOR: TIED between education and agriculture_food — ambiguous | COUNTRY: NARROW margin (1) | YEAR: LOW CONFIDENCE — may be reference year | QUALITY: p3_value_what_matters: WEAK — only 1 keyword; may be coincidental | QUALITY: p7_verify_result: WEAK — only 1 keyword; may be coincidental
18,Reports Database:Real Jobs SROI Evaluation,housing,LOW,TIED between housing and employment — ambiguous,UK,HIGH,,2010,explicit_pattern,HIGH,,Forecast,conflict_resolved,LOW,"CONFLICTING TYPE SIGNALS: ['Forecast', 'Evaluative']",,N/A,,81.2,2,"SECTOR: TIED between housing and employment — ambiguous | TYPE: CONFLICTING TYPE SIGNALS: ['Forecast', 'Evaluative'] | QUALITY: p4_only_material: WEAK — only 1 keyword; may be coincidental | QUALITY: p7_verify_result: WEAK — only 1 keyword; may be coincidental"
19,Reports Database:Catalysts for Community Action and Investment SROI,community,MEDIUM,NARROW margin over None (score diff=1),UK,MEDIUM,NARROW margin (1),2011,explicit_pattern,HIGH,,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,56.2,0,SECTOR: NARROW margin over None (score diff=1) | COUNTRY: NARROW margin (1) | TYPE: ASSUMED EVALUATIVE — no keyword found
21,Reports Database:The Cedar Foundation Community Inclusion Programmes SROI,disability,MEDIUM,,UK,LOW,TIED UK/Ireland,2007,explicit_pattern,HIGH,,Forecast,keyword_match,MEDIUM,,,N/A,,43.8,1,COUNTRY: TIED UK/Ireland | QUALITY: p6_be_transparent: Verify: generic terms may produce false positives
22,Reports Database:Gorgie City Farm Community Gardening Project SROI,health,MEDIUM,NARROW margin over youth (score diff=1),UK,MEDIUM,,2011,explicit_pattern,HIGH,,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,62.5,1,SECTOR: NARROW margin over youth (score diff=1) | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p3_value_what_matters: WEAK — only 1 keyword; may be coincidental
23,Reports Database:The value of Hamelin Trust’s Roots and Shoots SROI,disability,LOW,TIED between disability and housing — ambiguous,Unknown,NONE,UNKNOWN COUNTRY — manual review needed,2011,explicit_pattern,HIGH,,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,56.2,3,SECTOR: TIED between disability and housing — ambiguous | COUNTRY: UNKNOWN COUNTRY — manual review needed | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p1_involve_stakeholders: WEAK — only 1 keyword; may be coincidental | QUALITY: p3_value_what_matters: WEAK — only 1 keyword; may be coincidental | QUALITY: p6_be_transparent: WEAK — only 1 keyword; may be coincidental
25,Reports Database:The Breadmaker SROI,disability,MEDIUM,NARROW margin over health (score diff=1),UK,MEDIUM,,2011,explicit_pattern,HIGH,,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,68.8,3,SECTOR: NARROW margin over health (score diff=1) | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p4_only_material: WEAK — only 1 keyword; may be coincidental | QUALITY: p6_be_transparent: Verify: generic terms may produce false positives | QUALITY: p8_be_responsive: WEAK — only 1 keyword; may be coincidental
26,Reports Database:Kesho Organisation Secondary School Programme SROI,education,HIGH,,Kenya,HIGH,,2010,explicit_pattern,HIGH,,Forecast,keyword_match,MEDIUM,,,N/A,,100.0,0,
27,Reports Database:Fifteen SROI,health,LOW,TIED between health and housing — ambiguous,UK,MEDIUM,NARROW margin (1),2009,explicit_pattern,HIGH,,Evaluative,keyword_match,MEDIUM,,,N/A,,50.0,3,SECTOR: TIED between health and housing — ambiguous | COUNTRY: NARROW margin (1) | QUALITY: p3_value_what_matters: WEAK — only 1 keyword; may be coincidental | QUALITY: p5_do_not_overclaim: WEAK — only 1 keyword; may be coincidental | QUALITY: p6_be_transparent: Verify: generic terms may produce false positives
